id,quran_ayas_id,quran_ayas_languages_code,number,text
ENAR158,QA158,ENAR,158,"The way We have sent to you a Noble Messenger from among you, who recites to you Our verses and purifies you, and teaches you the Book and sound wisdom*, and teaches you what you did not know. (The traditions / sayings of the Holy Prophet – peace and blessings be upon him)."
ENAR159,QA159,ENAR,159,"Therefore remember Me, I will cause you to be spoken of and acknowledge My rights, and do not be ungrateful."
ENAR160,QA160,ENAR,160,O People who Believe! Seek help from patience and prayer; indeed Allah is with those who patiently endure.
ENAR161,QA161,ENAR,161,"And do not utter regarding those who are slain in Allah's cause as “dead”; in fact they are alive, but it is you who are unaware."
ENAR162,QA162,ENAR,162,"And We will surely test you with some fear and hunger, and with paucity of wealth and lives and crops; and give glad tidings to those who patiently endure. –"
ENAR163,QA163,ENAR,163,"Those who say when calamity befalls them, “Indeed we belong to Allah and indeed it is to Him we are to return.”"
ENAR164,QA164,ENAR,164,"These are the people upon whom are the blessings from their Lord, and mercy; and it is they who are on guidance."
ENAR165,QA165,ENAR,165,"Undoubtedly Safa and Marwah* are among the symbols of Allah; so there is no sin on him, for whoever performs the Hajj (pilgrimage) of this House (of Allah) or the Umrah (lesser pilgrimage), to go back and forth between them; and whoever does good of his own accord, then (know that) indeed Allah is Most Appreciative (rewards virtue), the All Knowing. (These are 2 hillocks near the Holy Ka’aba)"
ENAR166,QA166,ENAR,166,"Indeed those who hide the clear proofs and the guidance which We sent down, after We made it clear to mankind in the Book – upon them is the curse of Allah and the curse of those who curse."
ENAR167,QA167,ENAR,167,"Except those who repent and do reform and disclose (the truth) – so I will accept their repentance; and I only am the Most Acceptor of Repentance, the Most Merciful."
ENAR168,QA168,ENAR,168,"Indeed upon those who disbelieved, and died as disbelievers, is the curse of Allah and of the angels and of men combined."
ENAR169,QA169,ENAR,169,"They will remain in it forever; neither will the punishment be lightened for them, nor will they be given respite."
ENAR170,QA170,ENAR,170,"Your God is One God; there is no God except Him – the Most Gracious, the Most Merciful."
ENAR171,QA171,ENAR,171,"Indeed in the creation of the heavens and the earth, and in the continuous alternation of night and day, and the ships which sail the seas carrying what is of use to men, and the water which Allah sends down from the sky thereby reviving the dead earth and dispersing all kinds of beasts in it, and the movement of the winds, and the obedient clouds between heaven and earth – certainly in all these are signs for the intelligent."
ENAR172,QA172,ENAR,172,"And some people create for themselves Gods (objects of worship) other than Allah, with devotion (love) equal to the devotion of Allah; and the believers do not love anybody with love equal to the love of Allah; and what will be their state, when the punishment will be before the eyes of the unjust (disbelievers)? For all power belongs wholly to Allah, and because Allah’s punishment is very severe."
ENAR173,QA173,ENAR,173,"(The day) when the leaders will be disgusted with their followers – and they shall see their punishment, and all their links will be cut off."
ENAR174,QA174,ENAR,174,"And the followers will say, “If we were to return (to earth), we would break off from them like they have broken off from us”; this is how Allah will show them their deeds as despair for them; and they will never come out from the fire (hell)."
ENAR175,QA175,ENAR,175,O mankind! Eat from what is lawful and clean in the earth; and do not follow the footsteps of the devil; undoubtedly he is your open enemy.
ENAR176,QA176,ENAR,176,"For he will only instruct you towards the evil and the shameful, and that you fabricate matters concerning Allah, what you do not know."
ENAR177,QA177,ENAR,177,"And when it is said to them, “Follow what Allah has sent down”, they say, “On the contrary, we shall follow what we found our forefathers upon”; What! Even if their forefathers had no intelligence, or guidance?!"
ENAR178,QA178,ENAR,178,"And the example of the disbelievers is similar to one who calls upon one that hears nothing except screaming and yelling; deaf, dumb, blind – so they do not have sense."
ENAR179,QA179,ENAR,179,"O People who Believe! Eat of the good things We have provided you, and be grateful to Allah if it is only Him you worship."
ENAR180,QA180,ENAR,180,"He has forbidden for you only the carrion, and blood, and flesh of swine, and the animal that has been slaughtered while proclaiming the name of anyone other than Allah; so there is no sin on him who is compelled and does not eat out of desire, nor eats more than what is necessary; indeed Allah is Oft Forgiving, Most Merciful."
ENAR181,QA181,ENAR,181,Those who hide the Book sent down by Allah and exchange it for an abject price – they only fill their bellies with fire and Allah will not speak to them on the Day of Resurrection nor will He purify them; and for them is a painful punishment.
ENAR182,QA182,ENAR,182,"They are the people who purchased error in exchange of guidance, and torment in exchange of pardon; so how much can they bear the fire?"
ENAR183,QA183,ENAR,183,"This is because Allah has sent down the Book with the truth; and indeed those who caused disagreement in the Book are, surely, disputants in the extreme."
ENAR184,QA184,ENAR,184,"Basic virtue is not just to turn faces to the East and the West, but true righteousness is that one must believe in Allah and the Last Day and the angels and the Book and the Prophets; and out of love for Allah, to give treasured wealth to relatives and to the orphans and the needy and the traveller, and to those who ask, and to set slaves free; and to keep the prayer established and to pay the charity; and those who fulfil their obligations when they make an agreement; and the patient during times of calamity, in hardships and during holy war; it is they who have proved true to their word; it is they who are the pious."
ENAR185,QA185,ENAR,185,"O People who Believe! Retribution is made obligatory for you in the matter of those killed unjustly; a freeman for a freeman, and a slave for a slave, and a female for a female; and for him who is partly forgiven by his brother, seek compensation with courtesy and make payment in proper manner; this is a relief and a mercy upon you, from your Lord; so after this, a painful punishment is for whoever exceeds the limits."
ENAR186,QA186,ENAR,186,"And there is life for you in retribution, O men of understanding, so that you may avoid."
ENAR187,QA187,ENAR,187,"It is ordained for you that when death approaches one of you, and he leaves behind wealth, he must bequeath it to parents and near relatives in accordance with tradition; this is a duty upon the pious."
ENAR188,QA188,ENAR,188,"So whoever changes the will after he has heard it – its sin is only upon those who change it; indeed Allah is the All Hearing, the All Knowing."
ENAR189,QA189,ENAR,189,"Then if one fears that the will maker (the deceased) has done injustice or sin, and he makes a reconciliation between the parties, there shall be no sin upon him; indeed Allah is Oft Forgiving, Most Merciful."
ENAR190,QA190,ENAR,190,"O People who Believe! Fasting is made compulsory for you, like it was ordained for those before you, so that you may attain piety."
ENAR191,QA191,ENAR,191,"For a certain number of days only; so whoever is sick among you, or on a journey, the same number in other days; and those who do not have the strength for it must give a redemption by feeding a needy person; so whoever increases the good of his own accord, it is better for him; and fasting is better for you, if only you realise."
ENAR192,QA192,ENAR,192,"The month of Ramadan in which was sent down the Qur’an – the guidance for mankind, the direction and the clear criteria (to judge between right and wrong); so whoever among you witnesses this month, must fast for the (whole) month; and whoever is sick or on a journey, may fast the same number in other days; Allah desires ease for you and does not desire hardship for you – so that you complete the count (of fasts), and glorify Allah’s greatness for having guided you, and so that you may be grateful."
