id,quran_ayas_id,quran_ayas_languages_code,number,text
URAA109,QA109,URAA,109,اور انہوں نے اس چیز کی پیروی کی جو شیطان سلیمان کی بادشاہت کے وقت پڑھتے تھے اور سلیمان نے کفر نہیں کیا تھا لیکن شیطانوں نے ہی کفر کیا لوگوں کو جادو سکھاتے تھے اور اس کی بھی جو شہر بابل میں ہاروت و ماروت دوفرشتوں پر اتارا گیا تھا اور وہ کسی کو نہ سکھاتے تھے جب تک یہ نہ کہہ دیتے ہم تو صرف آزمائش کے لیے ہیں تو کافر نہ بن پس ان سے وہ بات سیکھتے تھے جس سے خاوند اور بیوی میں جدائی ڈالیں حالانکہ وہ اس سے کسی کو الله کے حکم کے سوا کچھ بھی نقصان نہیں پہنچا سکتے تھے اور سیکھتے تھے وہ و ان کو نقصان دیتی تھی اورنہ نفع اور وہ یہ بھی جانتے تھے کہ جس نے جادو کو خریدا اس کے لیے آخرت میں کچھ حصہ نہیں اور وہ چیز بہت بری ہے جس کے بدلہ میں انہوں نے اپنے آپ کو بیچا کاش وہ جانتے
URAA110,QA110,URAA,110,اور اگر وہ ایمان لاتے اور پرہیز گاری کرتے تو البتہ الله کے ہاں کا اجر ان کے لیے بہتر تھا کاش وہ جانتے
URAA111,QA111,URAA,111,اے ایمان والو راعنا نہ کہو اور انظرنا کہو اور سنا کرو اور کافروں کے لیے دردناک عذاب ہے
URAA112,QA112,URAA,112,اہل کتاب کے کافر اور مشرک نہیں چاہتے کہ تمہارے رب کی طرف سے تم پر کوئی بھی اچھی بات نازل ہو اور الله اپنی رحمت کے ساتھ خاص کر لیتا ہے جسے چاہے اور الله بڑے فضل والا ہے
URAA113,QA113,URAA,113,ہم جو کسی آیت کو منسوخ کرتے ہیں یا بھلا دیتے ہیں تو اس سے بہتر یا اس کے برابر لاتے ہیں کیا تم نہیں جانتے کہ الله ہر چیز پر قاد رہے
URAA114,QA114,URAA,114,کیا تم نہیں جانتے الله ہی کے لیے آسمانوں اور زمین کی بادشاہت ہے اور تمہارے لیے الله کے سوا نہ کوئی دوست ہے نہ مددگار
URAA115,QA115,URAA,115,کیا تم چاہتے ہو کہ اپنے رسول سے سوال کرو جیسے اس سے پہلے موسیٰ سے سوال کیے گئے تھے اور جو کوئی ایمان کے عوض کفر کوبدل لے سو وہ سیدھے راستہ سے گمراہ ہوا
URAA116,QA116,URAA,116,اکثر اہلِ کتاب تو اپنے حسد سے حق ظاہر ہونے کے بعد بھی یہ چاہتے ہیں کہ کسی طرح سے تمہیں ایمان لانے کے بعد پھر کفر کی طرف لوٹا کر لے جائیں سو معاف کرو اور درگزر کرو جب تک کہ الله اپنا حکم بھیجے بے شک الله ہر چیز پر قادر ہے
URAA117,QA117,URAA,117,اور نماز قائم کرو اور زکوةٰ دو اور جو کچھ نیکی سے اپنےواسطے آگے بھیجو گے اسے الله کے ہاں پاؤ گے بے شک الله جو کچھ تم کرتے ہو سب دیکھتا ہے
URAA118,QA118,URAA,118,اور کہتے ہیں کہ سوائے یہود یا نصاریٰ کے اور کوئی جنت میں ہرگز داخل نہ ہوگا یہ ان کے ڈھکوسلے ہیں کہہ دو اپنی دلیل لاؤ اگر تم سچے ہو
URAA119,QA119,URAA,119,ہاں جس نے اپنا منہ الله کے سامنے جھکا دیا اور وہ نیکو کار بھی ہو تو اس کے لیے اس کا بدلہ اس کے رب کے ہاں ہے اور ان پر نہ کوئی خوف ہوگا اور نہ وہ غمگین ہوں گے
URAA120,QA120,URAA,120,اور یہود کہتے ہیں کہ نصاریٰ ٹھیک راہ پر نہیں اور نصاریٰ کہتے ہیں کہ یہودی راہے حق پر نہیں ہیں حالانکہ وہ سب کتاب پڑھتے ہیں ایسی ہی باتیں وہ لوگ بھی کہتے ہیں جو بے علم ہیں پھر الله قیامت کے دن ان باتوں کا کہ جس میں وہ جھگڑ رہے ہیں خودفیصلہ کرے گا
URAA121,QA121,URAA,121,اوراس سے بڑھ کر کون ظالم ہوگا جس نے الله کی مسجدوں میں اس کا نام لینے کی ممانعت کردی اور ان کے ویران کرنے کی کوشش کی ایسے لوگوں کا حق نہیں ہے کہ ان میں داخل ہوں مگر ڈرتے ہوئے ان کے لیے دنیا میں بھی ذلت ہے اوران کے لیے آخرت میں بہت بڑا عذاب ہے
URAA122,QA122,URAA,122,اورمشرق اور مغرب الله ہی کا ہے سو تم جدھر بھی رخ کرو ادھر ہی الله کا رخ ہے بے شک الله وسعت ولا جاننے والا ہے
URAA123,QA123,URAA,123,اور کہتے ہیں الله نے بیٹا بنایاہے حالانکہ وہ پاک ہے بلکہ جو کچھ آسمانوں اور زمین میں ہے سب اسی کا ہے سب اسی کے فرمانبردار ہیں
URAA124,QA124,URAA,124,آسمانوں اور زمین کا پیدا کرنے والا ہے اور جب کوئی چیز کرنا چاہتا ہے تو صرف یہی کہہ دیتا ہے کہ ہو جا سو وہ ہو جاتی ہے
URAA125,QA125,URAA,125,اوربے علم کہتے ہیں کہ الله ہم سے کیوں کلام نہیں کرتا یا ہمارے اس کوئی نشانی کیوں نہیں آتی ان سے پہلے لوگ بھی ایسی ہی باتیں کہہ چکے ہیں ان کے دل ایک جیسے ہیں یقین کرنے والوں کے لیے تو ہم نشانیاں بیان کر چکے ہیں
URAA126,QA126,URAA,126,بے شک ہم نے تمہیں سچائ کے ساتھ بھیجا ہے خوشخبری سنانے کے لیے اور ڈرانے کے لیے اور تم سے دوزخیوں کے متعلق باز پرس نہ ہو گی
URAA127,QA127,URAA,127,اورتم سے یہود اور نصاریٰ ہرگز راضی نہ ہوں گے جب تک کہ تم ان کے دین کی پیروی نہیں کرو گے کہہ دو بے شک ہدایت الله ہی کی ہدایت ہے اور اگر تم نے ان کی خواہشوں کی پیروی کی اس کے بعد جو تمہارے پاس علم آ چکا تو تمہارے لیے الله کے ہاں کوئی دوست اور مددگار نہیں ہوگا
URAA128,QA128,URAA,128,وہ لوگ جنہیں ہم نے کتاب دی ہے وہ اسے پڑھتے ہیں جیسا اس کے پڑھنے کا حق ہے وہی لوگ اس پر ایمان لاتے ہیں جور اس سے انکار کرتے ہیں وہی نقصان اٹھانے والے ہیں
URAA129,QA129,URAA,129,اے بنی اسرائل میرے احسان کو یاد کرو جو میں نے تم پر کیے اور بے شک میں نے تمہیں سارے جہاں پر بزرگی دی تھی
URAA130,QA130,URAA,130,اوراس دن سے ڈرو جس دن کوئی بھی کسی کے کام نہ آئے گا اور نہ اس سے بدلہ قبول کیا جائے گا اور نہ اسے کوئی سفارش نفع دے گی اور نہ وہ مدد دیے جائیں گے
URAA131,QA131,URAA,131,اور جب ابراھیم کو اس کے رب نے کئی باتوں میں آزمایا تو اس نےانہیں پورا کر دیا فرمایا بے شک میں تمہیں سب لوگوں کا پیشوا بنادوں گا کہا اور میری اولاد میں سے بھی فرمایا میرا عہد ظالموں کو نہیں پہنچے گا
URAA132,QA132,URAA,132,اور جب ہم نے کعبہ لوگوں کے لیے عبادت گاہ اور امن کی جگہ بنایا (اور فرمایا) مقام ابراہیم کو نماز کی جگہ بناؤ اور ہم نے ابراھیم اور اسماعیل سے عہد لیا کہ میرے گھر کو طواف کرنے والوں اور اعتکاف کرنے والوں اور رکوع کرنے والوں اور سجدہ کرنے والوں کے لیے پاک رکھو
URAA133,QA133,URAA,133,اورجب ابراھیم نے کہا اے میرے رب اسے امن کا شہر بنا دے اور اس کے رہنےو الوں کو پھلوں سے رزق دے جوکوئی ان میں سے الله اور قیامت کے دن پر ایمان لائے فرمایا اور جو کافر ہوگا سو اسے بھی تھوڑاسا فائدہ پہنچاؤں گا پھر اسے دوزخ کے عذاب میں دھکیل دوں گا اوروہ برا ٹھکانہ ہے
URAA134,QA134,URAA,134,اور جب ابراھیم اور اسماعیل کعبہ کی بنیادیں اٹھا رہے تھے اے ہمارے رب ہم سے قبول کر بے شک تو ہی سننے والا جاننے والا ہے
URAA135,QA135,URAA,135,اے ہمارے رب ہمیں اپنا فرمانبردار بنا دے اور ہماری اولاد میں سے بھی ایک جماعت کو اپنافرمانبردار بنا اور ہمیں ہمارے حج کے طریقے بتا دے اور ہماری توبہ قبول فرما بے شک تو بڑا توبہ قبول کرنے والا نہایت رحم والا ہے
URAA136,QA136,URAA,136,اے ہمارے رب اور ان میں ایک رسول انہیں میں سے بھیج جو ان پر تیری آیتیں پڑھیں اور انہیں کتاب اور دانائی سکھائے اور انہیں پاک کرے بے شک تو ہی غالب حکمت والا ہے
URAA137,QA137,URAA,137,اور کون ہے جو ملت ابراھیمی سے روگردانی کرے سوائے اس کے جو خود ہی احمق ہو اور ہم نے تو اسے دنیا میں بھی بزرگی دی تھی اور بے شک وہ آخرت میں بھی اچھے لوگوں میں سے ہوگا
URAA138,QA138,URAA,138,جب اسے اس کے رب نے کہا فرمانبردار ہو جا تو کہا میں جہانوں کا پروردگار کا فرمانبردار ہوں
URAA139,QA139,URAA,139,اور اسی بات کی ابراھیم اور یعقوب نے بھی اپنے بیٹوں کو وصیت کی کہ اے میرے بیٹو بے شک الله نےتمہارے لیے یہ دین چن لیا سو تم ہر گز نہ مرنا مگر درآنحالیکہ تم مسلمان ہو
URAA140,QA140,URAA,140,کیا تم حاضر تھے جب یعقوب کو موت آئی تب اس نے اپنے بیٹوں سے کہا تم میرے بعد کس کی عبادت کرو گے انہوں نے کہا ہم آپ کے اور آپ کے باپ دادا ابراھیم اور اسماعیل اور اسحاق کے معبود کی عبادت کریں گے جو ایک معبود ہے اور ہم اسی کے فرمانبردار ہیں
URAA141,QA141,URAA,141,یہ ایک جماعت تھی جو گزرچکی ان کے لیے ان کے اعمال میں اور تمہارے لیے اور تمہارے اعمال ہیں اور تم سے نہیں پوچھا جائے گا کہ وہ کیا کرتے تھے
URAA142,QA142,URAA,142,اور کہتے ہیں کہ یہودی یا نصرانی ہو جاؤ تاکہ ہدایت پاؤ کہہ دو بلکہ ہم تو ملت ابراھیمی پر رہیں گے جو موحد تھا اور مشرکوں میں سے نہیں تھا
URAA143,QA143,URAA,143,کہہ دو ہم الله پر ایمان لائے اور اس پر جو ہم پر اتارا گیا اور جو ابراھیم اور اسماعیل اور اسحاق اور یعقوب اور اس کی اولاد پر اتارا گیا اور جو موسیٰ اور عیسیٰ کو دیا گیا اور جو دوسرے نبیوں کو ان کے رب کی طرف سے دیا گیا ہم کسی ایک میں ان میں سے فرق نہیں کرتے اور ہم اسی کے فرمانبردار ہیں
URAA144,QA144,URAA,144,پس اگر وہ بھی ایمان لے آئيں جس طرح تم ایمان لائے ہو تو وہ بھی ہدایت پا گئے اور اگر وہ نہ مانیں تو وہی ضد میں پڑے ہوئے ہیں سو تمہیں ان سے الله کافی ہے اور وہی سننے والا جاننے والا ہے
URAA145,QA145,URAA,145,الله کا رنگ اللہ کے رنگ سے اور کس کا رنگ بہتر ہے اور ہم تو اسی کی عبادت کرتے ہیں
URAA146,QA146,URAA,146,کہہ دو کیا تم ہم سے الله کی نسبت جھگڑا کرتے ہو حالانکہ وہی ہمارا اور تمہارا رب ہے اور ہمارے لیے ہمارے عمل ہیں اور تمہاری لئے تمہارے عمل او رہم تو خا لص اسی کی عبادت کرتے ہیں
URAA147,QA147,URAA,147,یا تم کہتے ہو کہ ابراھیم اور اسماعیل اور اسحاق اور یعقوب اور اس کی اولاد یہودی یا نصرانی تھے کہہ دو کیا تم زیادہ جانتے ہو یا الله اور اس سے بڑھ کر کون ظالم ہے جو گواہی چھپائے جو اس کے پاس الله کی طرف سے ہےاور الله بے خبر نہیں اس سے جو تم کرتے ہو
URAA148,QA148,URAA,148,وہ ایک جماعت تھی جو گزر چکی ان کے لیے ان کے عمل ہیں اور تمہارے لیے تمہارے عمل ہیں اور تم سے ان کے اعمال کی نسبت نہیں پوچھا جائے گا
URAA149,QA149,URAA,149,بے وقوف لوگ کہیں گے کہ کس چیز نے مسلمانوں کو ان کے قبلہ سے پھیر دیا جس پر وہ تھے کہہ دو مشرق اور مغرب الله ہی کا ہے وہ جسے چاہتا ہے سیدھا راستہ دکھاتا ہے
URAA150,QA150,URAA,150,اور اسی طرح ہم نے تمہیں برگزیدہ امت بنایا تاکہ تم اور لوگوں پر گواہ ہو اور رسول تم پر گواہ ہو اور ہم نے وہ قبلہ نہیں بنایا تھا جس پر آپ پہلے تھے مگر اس لیے کہ ہم معلوم کریں اس کو جو رسول کی پیروی کرتا ہے اس سے جو الٹے پاؤں پھر جاتا ہےاور بے شک یہ بات بھاری ہے سوائے ان کے جنہیں الله نے ہدایت دی اور الله تمہارے ایمان کو ضائع نہیں کرے گا بے شک الله لوگوں پر بڑا مہربان نہایت رحم والا ہے
URAA151,QA151,URAA,151,بے شک ہم آپ کے منہ کا آسمان کی طرف پھرنا دیکھ رہے ہیں سو ہم آپ کو اس قبلہ کی طرف پھیر دیں گے جسے آپ پسند کرتے ہیں پس اب اپنا منہ مسجد حرام کی طرف پھیر لیجیئے اور جہاں کہیں تم ہوا کرو اپنے مونہوں کو اسی کی طرف پھیر لیا کرو اور بے شک وہ لوگ جنہیں کتاب دی گئی ہے یقیناً جانتے ہیں کہ وہی حق ہے ان کے رب کی طرف سے اور الله اس سے بے خبر نہیں جو وہ کر رہے ہیں
